0;CT1;CVD
1;CT1_FILIAL;CT1_CONTA;CT1_DESC01;CT1_DESC02;CT1_DESC03;CT1_DESC04;CT1_DESC05;CT1_CLASSE;CT1_NORMAL;CT1_RES;CT1_BLOQ;CT1_DTBLIN;CT1_DTBLFI;CT1_DC;CT1_NCUSTO;CT1_CC;CT1_CVD02;CT1_CVD03;CT1_CVD04;CT1_CVD05;CT1_CVC02;CT1_CVC03;CT1_CVC04;CT1_CVC05;CT1_CTASUP;CT1_HP;CT1_ACITEM;CT1_ACCUST;CT1_ACCLVL;CT1_DTEXIS;CT1_DTEXSF;CT1_CTAVM;CT1_CTARED;CT1_CTALP;CT1_CTAPON;CT1_BOOK;CT1_GRUPO;CT1_AGLSLD;CT1_RGNV1;CT1_RGNV2;CT1_RGNV3;CT1_CCOBRG;CT1_ITOBRG;CT1_CLOBRG;CT1_TRNSEF;CT1_AGLUT;CT1_LALUR;CT1_CTLALU;CT1_TPLALU;CT1_LALHIR;CT1_RATEIO;CT1_ESTOUR;CT1_CODIMP;CT1_NATCTA;CT1_ATOBRG;CT1_ACET05;CT1_AJ_INF;CT1_05OBRG;CT1_ACATIV
1;  ;646                 ;Cotizaciones con carácter de tributo    ;                                        ;                                        ;                                        ;                                        ;2;1;0000000734;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;64                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;646                 ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;649                 ;Otros tributos                          ;                                        ;                                        ;                                        ;                                        ;2;1;0000000735;2;        ;        ;8;             0;         ;1;1;1;1;1;1;1;1;64                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;649                 ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;65                  ;OTROS GASTOS DE GESTIÓN                 ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;5;             0;         ;1;1;1;1;1;1;1;1;6                   ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;65                  ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;651                 ;Seguros                                 ;                                        ;                                        ;                                        ;                                        ;2;1;0000000736;2;        ;        ;8;             0;         ;1;1;1;1;1;1;1;1;65                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;651                 ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;652                 ;Regalías                                ;                                        ;                                        ;                                        ;                                        ;2;1;0000000737;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;65                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;652                 ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;653                 ;Suscripciones y cotizaciones            ;                                        ;                                        ;                                        ;                                        ;2;1;0000000738;2;        ;        ;3;             0;         ;1;1;1;1;1;1;1;1;65                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;653                 ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;654                 ;Licencias y derechos de vigencia        ;                                        ;                                        ;                                        ;                                        ;2;1;0000000739;2;        ;        ;6;             0;         ;1;1;1;1;1;1;1;1;65                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;654                 ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;655                 ;Costo neto de enajenación de activos inm;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;9;             0;         ;1;1;1;1;1;1;1;1;65                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;655                 ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;6551                ;Costo neto de enajenación de activos inm;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;2;             0;         ;1;1;1;1;1;1;1;1;655                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;6551                ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;65511               ;Inversiones inmobiliarias               ;                                        ;                                        ;                                        ;                                        ;2;1;0000000740;2;        ;        ;7;             0;         ;1;1;1;1;1;1;1;1;6551                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;65511               ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;65512               ;Activos adquiridos en arrendamiento fina;                                        ;                                        ;                                        ;                                        ;2;1;0000000741;2;        ;        ;1;             0;         ;1;1;1;1;1;1;1;1;6551                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;65512               ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;65513               ;Inmuebles, maquinaria y equipo          ;                                        ;                                        ;                                        ;                                        ;2;1;0000000742;2;        ;        ;6;             0;         ;1;1;1;1;1;1;1;1;6551                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;65513               ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;65514               ;Intangibles                             ;                                        ;                                        ;                                        ;                                        ;2;1;0000000743;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;6551                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;65514               ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;65515               ;Activos biológicos                      ;                                        ;                                        ;                                        ;                                        ;2;1;0000000744;2;        ;        ;5;             0;         ;1;1;1;1;1;1;1;1;6551                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;65515               ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;6552                ;Operaciones discontinuadas              ;                                        ;                                        ;                                        ;                                        ;2;1;0000000745;2;        ;        ;6;             0;         ;1;1;1;1;1;1;1;1;655                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;6552                ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;656                 ;Suministros                             ;                                        ;                                        ;                                        ;                                        ;2;1;0000000746;2;        ;        ;1;             0;         ;1;1;1;1;1;1;1;1;65                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;656                 ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;657                 ;Gastos de investigación y desarrollo    ;                                        ;                                        ;                                        ;                                        ;2;1;0000000747;2;        ;        ;4;             0;         ;1;1;1;1;1;1;1;1;65                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;657                 ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;658                 ;Gestión medioambiental                  ;                                        ;                                        ;                                        ;                                        ;2;1;0000000748;2;        ;        ;7;             0;         ;1;1;1;1;1;1;1;1;65                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;658                 ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;659                 ;Otros gastos de gestión                 ;                                        ;                                        ;                                        ;                                        ;2;1;0000000749;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;65                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;659                 ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;6591                ;Donaciones                              ;                                        ;                                        ;                                        ;                                        ;2;1;0000000750;2;        ;        ;3;             0;         ;1;1;1;1;1;1;1;1;65                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;6591                ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;6592                ;Sanciones administrativas               ;                                        ;                                        ;                                        ;                                        ;2;1;0000000751;2;        ;        ;7;             0;         ;1;1;1;1;1;1;1;1;65                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;6592                ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;66                  ;PÉRDIDA POR MEDICIÓN DE ACTIVOS NO FINAN;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;7;             0;         ;1;1;1;1;1;1;1;1;6                   ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;66                  ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;661                 ;Activo realizable                       ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;66                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;661                 ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;6611                ;Mercaderías                             ;                                        ;                                        ;                                        ;                                        ;2;1;0000000752;2;        ;        ;3;             0;         ;1;1;1;1;1;1;1;1;661                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;6611                ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;6612                ;Productos en proceso                    ;                                        ;                                        ;                                        ;                                        ;2;1;0000000753;2;        ;        ;7;             0;         ;1;1;1;1;1;1;1;1;661                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;6612                ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;6613                ;Activos no corrientes mantenidos para la;                                        ;                                        ;                                        ;                                        ;2;1;0000000754;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;661                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;6613                ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;662                 ;Activo inmovilizado                     ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;2;             0;         ;1;1;1;1;1;1;1;1;66                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;662                 ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;6621                ;Inversiones inmobiliarias               ;                                        ;                                        ;                                        ;                                        ;2;1;0000000755;2;        ;        ;6;             0;         ;1;1;1;1;1;1;1;1;662                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;6621                ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;6622                ;Activos biológicos                      ;                                        ;                                        ;                                        ;                                        ;2;1;0000000756;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;662                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;6622                ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;663                 ;Obligaciones financieras                ;                                        ;                                        ;                                        ;                                        ;2;1;0000000757;2;        ;        ;5;             0;         ;1;1;1;1;1;1;1;1;66                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;663                 ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;664                 ;Participación en los resultados de subsi;                                        ;                                        ;                                        ;                                        ;2;1;0000000758;2;        ;        ;8;             0;         ;1;1;1;1;1;1;1;1;66                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;664                 ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;665                 ;Gastos por participaciones en negocios c;                                        ;                                        ;                                        ;                                        ;2;1;0000000759;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;66                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;665                 ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;67                  ;GASTOS FINANCIEROS                      ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;9;             0;         ;1;1;1;1;1;1;1;1;6                   ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;67                  ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;671                 ;Gastos en operaciones de endeudamiento y;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;1;             0;         ;1;1;1;1;1;1;1;1;67                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;671                 ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;6711                ;Préstamos de instituciones financieras y;                                        ;                                        ;                                        ;                                        ;2;1;0000000760;2;        ;        ;5;             0;         ;1;1;1;1;1;1;1;1;671                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;6711                ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;6712                ;Contratos de arrendamiento financiero   ;                                        ;                                        ;                                        ;                                        ;2;1;0000000761;2;        ;        ;9;             0;         ;1;1;1;1;1;1;1;1;671                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;6712                ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;6713                ;Emisión y colocación de instrumentos rep;                                        ;                                        ;                                        ;                                        ;2;1;0000000762;2;        ;        ;2;             0;         ;1;1;1;1;1;1;1;1;671                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;6713                ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;6714                ;Documentos vendidos o descontados       ;                                        ;                                        ;                                        ;                                        ;2;1;0000000763;2;        ;        ;6;             0;         ;1;1;1;1;1;1;1;1;671                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;6714                ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;672                 ;Pérdida por instrumentos financieros der;                                        ;                                        ;                                        ;                                        ;2;1;0000000764;2;        ;        ;4;             0;         ;1;1;1;1;1;1;1;1;67                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;672                 ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;673                 ;Intereses por préstamos y otras obligaci;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;7;             0;         ;1;1;1;1;1;1;1;1;67                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;673                 ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;6731                ;Préstamos de instituciones financieras y;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;673                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;6731                ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;67311               ;Instituciones financieras               ;                                        ;                                        ;                                        ;                                        ;2;1;0000000765;2;        ;        ;5;             0;         ;1;1;1;1;1;1;1;1;6731                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;67311               ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;67312               ;Otras entidades                         ;                                        ;                                        ;                                        ;                                        ;2;1;0000000766;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;6731                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;67312               ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;6732                ;Contratos de arrendamiento financiero   ;                                        ;                                        ;                                        ;                                        ;2;1;0000000767;2;        ;        ;4;             0;         ;1;1;1;1;1;1;1;1;673                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;6732                ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;6733                ;Otros instrumentos financieros por pagar;                                        ;                                        ;                                        ;                                        ;2;1;0000000768;2;        ;        ;8;             0;         ;1;1;1;1;1;1;1;1;673                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;6733                ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;6734                ;Documentos vendidos o descontados       ;                                        ;                                        ;                                        ;                                        ;2;1;0000000769;2;        ;        ;1;             0;         ;1;1;1;1;1;1;1;1;673                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;6734                ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;6735                ;Obligaciones emitidas                   ;                                        ;                                        ;                                        ;                                        ;2;1;0000000770;2;        ;        ;5;             0;         ;1;1;1;1;1;1;1;1;673                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;6735                ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;6736                ;Obligaciones comerciales                ;                                        ;                                        ;                                        ;                                        ;2;1;0000000771;2;        ;        ;9;             0;         ;1;1;1;1;1;1;1;1;673                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;6736                ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;6737                ;Obligaciones tributarias                ;                                        ;                                        ;                                        ;                                        ;2;1;0000000772;2;        ;        ;2;             0;         ;1;1;1;1;1;1;1;1;673                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;6737                ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;675                 ;Descuentos concedidos por pronto pago   ;                                        ;                                        ;                                        ;                                        ;2;1;0000000773;2;        ;        ;2;             0;         ;1;1;1;1;1;1;1;1;67                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;675                 ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;676                 ;Diferencia de cambio                    ;                                        ;                                        ;                                        ;                                        ;2;1;0000000774;2;        ;        ;5;             0;         ;1;1;1;1;1;1;1;1;67                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;676                 ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;677                 ;Pérdida por medición de activos y pasivo;                                        ;                                        ;                                        ;                                        ;2;1;0000000775;2;        ;        ;8;             0;         ;1;1;1;1;1;1;1;1;67                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;677                 ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;679                 ;Otros gastos financieros                ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;3;             0;         ;1;1;1;1;1;1;1;1;67                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;679                 ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;6791                ;Primas por opciones                     ;                                        ;                                        ;                                        ;                                        ;2;1;0000000776;2;        ;        ;7;             0;         ;1;1;1;1;1;1;1;1;679                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;6791                ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;6792                ;Gastos financieros en medición a valor d;                                        ;                                        ;                                        ;                                        ;2;1;0000000777;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;679                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;6792                ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;68                  ;VALUACIÓN Y DETERIORO DE ACTIVOS Y PROVI;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;6                   ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;68                  ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;681                 ;Depreciación                            ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;3;             0;         ;1;1;1;1;1;1;1;1;68                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;681                 ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;6811                ;Depreciación de inversiones inmobiliaria;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;7;             0;         ;1;1;1;1;1;1;1;1;681                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;6811                ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;68111               ;Edificaciones - Costo                   ;                                        ;                                        ;                                        ;                                        ;2;1;0000000778;2;        ;        ;1;             0;         ;1;1;1;1;1;1;1;1;6811                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;68111               ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;68112               ;Edificaciones - Revaluación             ;                                        ;                                        ;                                        ;                                        ;2;1;0000000779;2;        ;        ;6;             0;         ;1;1;1;1;1;1;1;1;6811                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;68112               ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;68113               ;Edificaciones – Costo de financiación   ;                                        ;                                        ;                                        ;                                        ;2;1;0000000780;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;6811                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;68113               ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;6812                ;Depreciación de activos adquiridos en ar;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;681                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;6812                ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;68121               ;Edificaciones                           ;                                        ;                                        ;                                        ;                                        ;2;1;0000000781;2;        ;        ;5;             0;         ;1;1;1;1;1;1;1;1;6812                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;68121               ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;6813                ;Depreciación de activos adquiridos en ar;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;4;             0;         ;1;1;1;1;1;1;1;1;681                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;6813                ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;68131               ;Edificaciones                           ;                                        ;                                        ;                                        ;                                        ;2;1;0000000782;2;        ;        ;9;             0;         ;1;1;1;1;1;1;1;1;6813                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;68131               ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;68132               ;Maquinarias y equipos de explotación    ;                                        ;                                        ;                                        ;                                        ;2;1;0000000783;2;        ;        ;3;             0;         ;1;1;1;1;1;1;1;1;6813                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;68132               ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;68133               ;Equipo de transporte                    ;                                        ;                                        ;                                        ;                                        ;2;1;0000000784;2;        ;        ;8;             0;         ;1;1;1;1;1;1;1;1;6813                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;68133               ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;68134               ;Equipos diversos                        ;                                        ;                                        ;                                        ;                                        ;2;1;0000000785;2;        ;        ;2;             0;         ;1;1;1;1;1;1;1;1;6813                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;68134               ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;6814                ;Depreciación de inmuebles, maquinaria y ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;8;             0;         ;1;1;1;1;1;1;1;1;681                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;6814                ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;68141               ;Edificaciones                           ;                                        ;                                        ;                                        ;                                        ;2;1;0000000786;2;        ;        ;2;             0;         ;1;1;1;1;1;1;1;1;6814                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;68141               ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;68142               ;Maquinarias y equipos de explotación    ;                                        ;                                        ;                                        ;                                        ;2;1;0000000787;2;        ;        ;7;             0;         ;1;1;1;1;1;1;1;1;6814                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;68142               ;  ;2;      ; ;                    ;05;2;2; ;2;2
1;  ;68143               ;Equipo de transporte                    ;                                        ;                                        ;                                        ;                                        ;2;1;0000000788;2;        ;        ;1;             0;         ;1;1;1;1;1;1;1;1;6814                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;68143               ;  ;2;      ; ;                    ;05;2;2; ;2;2
