0;CT1;CVD
1;CT1_FILIAL;CT1_CONTA;CT1_DESC01;CT1_DESC02;CT1_DESC03;CT1_DESC04;CT1_DESC05;CT1_CLASSE;CT1_NORMAL;CT1_RES;CT1_BLOQ;CT1_DTBLIN;CT1_DTBLFI;CT1_DC;CT1_NCUSTO;CT1_CC;CT1_CVD02;CT1_CVD03;CT1_CVD04;CT1_CVD05;CT1_CVC02;CT1_CVC03;CT1_CVC04;CT1_CVC05;CT1_CTASUP;CT1_HP;CT1_ACITEM;CT1_ACCUST;CT1_ACCLVL;CT1_DTEXIS;CT1_DTEXSF;CT1_CTAVM;CT1_CTARED;CT1_CTALP;CT1_CTAPON;CT1_BOOK;CT1_GRUPO;CT1_AGLSLD;CT1_RGNV1;CT1_RGNV2;CT1_RGNV3;CT1_CCOBRG;CT1_ITOBRG;CT1_CLOBRG;CT1_TRNSEF;CT1_AGLUT;CT1_LALUR;CT1_CTLALU;CT1_TPLALU;CT1_LALHIR;CT1_RATEIO;CT1_ESTOUR;CT1_CODIMP;CT1_AJ_INF
1;  ;511000              ;COSTO DE PRODUCTOS VENDIDOS             ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;510000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;500000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;511100              ;Costo De Productos Vendidos             ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;511000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;500000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;511101              ;Costo de ventas azucar                  ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;511100              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;500000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;511102              ;Costo de ventas alcohol                 ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;511100              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;500000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;511200              ;Costo De Venta De Otros Productos       ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;511000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;500000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;511201              ;Costo de venta de levadura              ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;511200              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;500000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;511202              ;Costo de venta de bagazo                ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;511200              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;500000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;511203              ;Costo de venta de melaza                ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;511200              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;500000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;600000              ;GASTOS                                  ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;                    ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;610000              ;GASTOS OPERATIVOS                       ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;600000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;611000              ;SUELDOS Y SALARIOS                      ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;610000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;611001              ;Sueldos y salarios                      ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;611000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;611002              ;Horas extras y sobretiempos             ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;611000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;611003              ;Primas, Aguinaldo y Bono Anual          ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;611000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;611004              ;Beneficios sociales                     ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;611000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;611005              ;Cargas sociales                         ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;611000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;611006              ;Pasajes y refrigerios                   ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;611000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;611007              ;Honorarios                              ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;611000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;611008              ;Bonos                                   ;                                        ;                                        ;                                        ;                                        ;2;1;0000000020;2;        ;        ;4;             0;         ;1;1;1;1;1;1;1;1;611000              ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;600000  ;2;            ;            ;            ;2;2;2;                    ; ;0;611008              ;  ;2;      ; ;                    ; 
1;  ;612000              ;GASTOS DE OFICINA                       ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;610000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;612001              ;Servicio de agua                        ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;612000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;612002              ;Servicio de energia electrica           ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;612000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;612003              ;Servicio de te y refrigerios            ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;612000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;612004              ;servicio medico y farmacia              ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;612000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;612005              ;Seguros                                 ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;612000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;612006              ;Servicio de telefonia                   ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;612000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;612007              ;Servicio de internet                    ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;612000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;612008              ;Servicio de transporte urbano           ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;612000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;612009              ;Servicio de correo y courier            ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;612000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;612010              ;Avisos y publicaciones                  ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;612000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;612011              ;Material de escritorio                  ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;612000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;612012              ;Fotocopias e impresiones                ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;612000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;612013              ;Ropa de trabajo                         ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;612000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;612014              ;Honorarios profesionales                ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;612000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;612015              ;Gastos legales y otros tramites         ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;612000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;612016              ;Gastos institucionales                  ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;612000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;612017              ;Bono ejecutivo                          ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;612000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;612018              ;Gastos de viaje y hospedaje             ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;612000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;612019              ;Gastos de capacitacion y formacion      ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;612000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;612020              ;Atencion a terceros                     ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;612000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;612021              ;Aportes a entidades empresariales       ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;612000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;612022              ;Comisiones y gastos bancarios           ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;612000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;612023              ;Comision pago sueldos (Contratistas)    ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;612000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;612024              ;Alquiler de vehiculos                   ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;612000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;612025              ;Alquiler de equipos de oficina          ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;612000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;612026              ;Menajes y utensilios de cocina          ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;612000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;612027              ;Alimento y cuidado de animales          ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;612000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;612028              ;Transportes varios                      ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;612000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;612029              ;Otros gastos                            ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;612000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;613000              ;GASTOS DE COMERCIALIZACION              ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;610000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;613001              ;Gastos de despacho aduanero             ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;613000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;613002              ;Fletes y carguio de exportacion         ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;613000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;613003              ;Gastos en puertos y estibas             ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;613000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;613004              ;Analisis y verificaciones               ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;613000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;613005              ;Gastos por certificaciones              ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;613000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;613006              ;Golpeadores de azucar y manipuleo       ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;613000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;613007              ;Alquiler de deposito                    ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;613000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;613008              ;Fletes, carga y descarga azucar - warran;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;613000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;613009              ;Gastos de viaje y hospedaje             ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;613000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;613010              ;Gastos en formularios de exportacion    ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;613000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;613011              ;Otros gastos de exportacion             ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;613000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;613012              ;Gastos de representacion y suscripciones;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;613000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;613013              ;Fletes y carguios Locales               ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;613000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;613014              ;Marketing y Publicidad                  ;                                        ;                                        ;                                        ;                                        ;2;1;0000000014;2;        ;        ;2;             0;         ;1;1;1;1;1;1;1;1;613000              ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;600000  ;2;            ;            ;            ;2;2;2;                    ; ;0;613014              ;  ;2;      ; ;                    ; 
1;  ;614000              ;GASTOS TRIBUTARIOS                      ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;610000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;614001              ;Impuesto a las transacciones            ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;614000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;614002              ;Impuesto a los inmuebles y patentes     ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;614000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;614003              ;Impuesto a los vehiculos automotores    ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;614000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;614004              ;Impuesto a las utilidades               ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;614000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;614005              ;Impuesto a las transacciones financieras;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;614000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;614006              ;Multas y recargos impositivos           ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;614000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;615000              ;GASTOS FINANCIEROS                      ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;610000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;615001              ;Intereses por prestamos bancarios       ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;615000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;615002              ;Intereses por prestamos de particulares ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;615000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
1;  ;615003              ;Intereses por ventas a futuro           ;                                        ;                                        ;                                        ;                                        ;2;1;          ;2;        ;        ; ;             0;         ;1;1;1;1;1;1;1;1;615000              ;   ; ; ; ;        ;        ;                    ;                    ;                    ;                    ;                    ;600000  ; ;            ;            ;            ; ; ; ;                    ; ; ;                    ;  ; ;      ; ;                    ; 
