0;CT1;CVD
1;CT1_FILIAL;CT1_CONTA;CT1_DESC01;CT1_DESC02;CT1_DESC03;CT1_DESC04;CT1_DESC05;CT1_CLASSE;CT1_NORMAL;CT1_RES;CT1_BLOQ;CT1_DTBLIN;CT1_DTBLFI;CT1_DC;CT1_NCUSTO;CT1_CC;CT1_CVD02;CT1_CVD03;CT1_CVD04;CT1_CVD05;CT1_CVC02;CT1_CVC03;CT1_CVC04;CT1_CVC05;CT1_CTASUP;CT1_HP;CT1_ACITEM;CT1_ACCUST;CT1_ACCLVL;CT1_DTEXIS;CT1_DTEXSF;CT1_CTAVM;CT1_CTARED;CT1_CTALP;CT1_CTAPON;CT1_BOOK;CT1_GRUPO;CT1_AGLSLD;CT1_RGNV1;CT1_RGNV2;CT1_RGNV3;CT1_CCOBRG;CT1_ITOBRG;CT1_CLOBRG;CT1_TRNSEF;CT1_AGLUT;CT1_LALUR;CT1_CTLALU;CT1_TPLALU;CT1_LALHIR;CT1_RATEIO;CT1_ESTOUR;CT1_CODIMP;CT1_AJ_INF;CT1_NATCTA;CT1_ACATIV;CT1_ATOBRG;CT1_ACET05;CT1_05OBRG;CT1_ACAT01;CT1_AT01OB;CT1_ACAT02;CT1_AT02OB;CT1_ACAT03;CT1_AT03OB;CT1_ACAT04;CT1_AT04OB
1;  ;5111                ;COSTO DE VENTAS                         ;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;3;             0;         ;1;1;1;1;1;1;1;1;511                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5111                ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;511101              ;COSTO DE VENTAS SERV/PROD 1             ;                                        ;                                        ;                                        ;                                        ;2;2;113       ;2;        ;        ;9;             0;         ;1;1;1;1;1;1;1;1;5111                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;511101              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;511102              ;COSTO DE VENTAS SERV/PROD 2             ;                                        ;                                        ;                                        ;                                        ;2;2;114       ;2;        ;        ;4;             0;         ;1;1;1;1;1;1;1;1;5111                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;511102              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;512                 ;GASTOS                                  ;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;2;             0;         ;1;1;1;1;1;1;1;1;51                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;512                 ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;5121                ;GASTOS DE ADMINISTRACION                ;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;6;             0;         ;1;1;1;1;1;1;1;1;512                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5121                ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;512101              ;SUELDO DE PERSONAL                      ;                                        ;                                        ;                                        ;                                        ;2;2;115       ;2;        ;        ;1;             0;         ;1;1;1;1;1;1;1;1;5121                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;512101              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;512102              ;HORAS EXTRAS                            ;                                        ;                                        ;                                        ;                                        ;2;2;116       ;2;        ;        ;7;             0;         ;1;1;1;1;1;1;1;1;5121                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;512102              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;512103              ;DECIMO TERCER SUELDO                    ;                                        ;                                        ;                                        ;                                        ;2;2;117       ;2;        ;        ;2;             0;         ;1;1;1;1;1;1;1;1;5121                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;512103              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;512104              ;DECIMO CUARTO SUELDO                    ;                                        ;                                        ;                                        ;                                        ;2;2;118       ;2;        ;        ;8;             0;         ;1;1;1;1;1;1;1;1;5121                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;512104              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;512105              ;APORTE PATRONAL                         ;                                        ;                                        ;                                        ;                                        ;2;2;119       ;2;        ;        ;3;             0;         ;1;1;1;1;1;1;1;1;5121                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;512105              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;512106              ;FONDOS DE RESERVA                       ;                                        ;                                        ;                                        ;                                        ;2;2;120       ;2;        ;        ;9;             0;         ;1;1;1;1;1;1;1;1;5121                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;512106              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;512107              ;VACACIONES                              ;                                        ;                                        ;                                        ;                                        ;2;2;121       ;2;        ;        ;4;             0;         ;1;1;1;1;1;1;1;1;5121                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;512107              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;512109              ;DESAHUCIO                               ;                                        ;                                        ;                                        ;                                        ;2;2;122       ;2;        ;        ;5;             0;         ;1;1;1;1;1;1;1;1;5121                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;512109              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;5122                ;RENTA Y MANTENIMIENTO DE OFICINA        ;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;512                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5122                ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;512201              ;MANTENIMIENTO, REPARACIONES, ALICUOTAS  ;                                        ;                                        ;                                        ;                                        ;2;2;123       ;2;        ;        ;5;             0;         ;1;1;1;1;1;1;1;1;5122                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;512201              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;512202              ;GASTO ARRIENDO OFICINAS                 ;                                        ;                                        ;                                        ;                                        ;2;2;124       ;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;5122                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;512202              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;5123                ;GASTOS DE ENERGIA Y COMUNICACION        ;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;3;             0;         ;1;1;1;1;1;1;1;1;512                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5123                ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;512301              ;ENERGIA ELECTRICA                       ;                                        ;                                        ;                                        ;                                        ;2;2;125       ;2;        ;        ;9;             0;         ;1;1;1;1;1;1;1;1;5123                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;512301              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;512302              ;TELECOMUNICACIONES                      ;                                        ;                                        ;                                        ;                                        ;2;2;126       ;2;        ;        ;4;             0;         ;1;1;1;1;1;1;1;1;5123                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;512302              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;512303              ;INTERNET                                ;                                        ;                                        ;                                        ;                                        ;2;2;127       ;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;5123                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;512303              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;5124                ;SUSCRIPCIONES Y AFILIACIONES            ;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;7;             0;         ;1;1;1;1;1;1;1;1;512                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5124                ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;512401              ;SUSCRIPCIONES A PERIODICOS Y REVIST     ;                                        ;                                        ;                                        ;                                        ;2;2;128       ;2;        ;        ;2;             0;         ;1;1;1;1;1;1;1;1;5124                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;512401              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;512402              ;AFILIACION A CAMARAS                    ;                                        ;                                        ;                                        ;                                        ;2;2;129       ;2;        ;        ;8;             0;         ;1;1;1;1;1;1;1;1;5124                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;512402              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;512403              ;AFILIACION CLUBES Y COLEGIOS            ;                                        ;                                        ;                                        ;                                        ;2;2;130       ;2;        ;        ;3;             0;         ;1;1;1;1;1;1;1;1;5124                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;512403              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;512404              ;PROMOCIONES Y PUBLICIDAD                ;                                        ;                                        ;                                        ;                                        ;2;2;131       ;2;        ;        ;9;             0;         ;1;1;1;1;1;1;1;1;5124                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;512404              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;5125                ;SUMINISTROS DE OFICINA                  ;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;512                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5125                ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;512501              ;SUMINISTROS PAPELERIA                   ;                                        ;                                        ;                                        ;                                        ;2;2;132       ;2;        ;        ;6;             0;         ;1;1;1;1;1;1;1;1;5125                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;512501              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;512502              ;GASTOS IMPRENTA Y FORMULARIOS           ;                                        ;                                        ;                                        ;                                        ;2;2;133       ;2;        ;        ;1;             0;         ;1;1;1;1;1;1;1;1;5125                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;512502              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;5126                ;OTROS GASTOS DE ADMINISTRACION          ;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;4;             0;         ;1;1;1;1;1;1;1;1;512                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5126                ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;512601              ;HONORARIOS Y ASESORIAS                  ;                                        ;                                        ;                                        ;                                        ;2;2;134       ;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;5126                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;512601              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;512602              ;HOSPEDAJES VARIOS VIAJES                ;                                        ;                                        ;                                        ;                                        ;2;2;135       ;2;        ;        ;5;             0;         ;1;1;1;1;1;1;1;1;5126                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;512602              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;512603              ;MOVILIZACION VIAJES                     ;                                        ;                                        ;                                        ;                                        ;2;2;136       ;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;5126                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;512603              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;512604              ;CAPACITACION                            ;                                        ;                                        ;                                        ;                                        ;2;2;137       ;2;        ;        ;6;             0;         ;1;1;1;1;1;1;1;1;5126                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;512604              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;512605              ;TRANSPORTE                              ;                                        ;                                        ;                                        ;                                        ;2;2;138       ;2;        ;        ;1;             0;         ;1;1;1;1;1;1;1;1;5126                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;512605              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;512606              ;HONORARIOS A EXTRANJEROS POR SERVICIOS O;                                        ;                                        ;                                        ;                                        ;2;2;139       ;2;        ;        ;7;             0;         ;1;1;1;1;1;1;1;1;5126                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;512606              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;512607              ;COMBUSTIBLE                             ;                                        ;                                        ;                                        ;                                        ;2;2;140       ;2;        ;        ;2;             0;         ;1;1;1;1;1;1;1;1;5126                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;512607              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;5127                ;SEGUROS                                 ;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;8;             0;         ;1;1;1;1;1;1;1;1;512                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5127                ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;512701              ;SEGURO DE INCENDIO Y ROBO               ;                                        ;                                        ;                                        ;                                        ;2;2;141       ;2;        ;        ;3;             0;         ;1;1;1;1;1;1;1;1;5127                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;512701              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;512702              ;SEGURO EQUIPO ELECTRONICO               ;                                        ;                                        ;                                        ;                                        ;2;2;142       ;2;        ;        ;9;             0;         ;1;1;1;1;1;1;1;1;5127                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;512702              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;512703              ;SEGURO MEDICO Y DE VIDA                 ;                                        ;                                        ;                                        ;                                        ;2;2;143       ;2;        ;        ;4;             0;         ;1;1;1;1;1;1;1;1;5127                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;512703              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;513                 ;DEPRECIACION ACTIVOS FIJOS              ;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;5;             0;         ;1;1;1;1;1;1;1;1;51                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;513                 ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;5131                ;DEPRECIACION                            ;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;9;             0;         ;1;1;1;1;1;1;1;1;513                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5131                ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;513101              ;DEPREC.  EQUIPO DE COMPUTACION          ;                                        ;                                        ;                                        ;                                        ;2;2;144       ;2;        ;        ;4;             0;         ;1;1;1;1;1;1;1;1;5131                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;513101              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;513102              ;DEPREC. EQUIPO E INSTALACIONES          ;                                        ;                                        ;                                        ;                                        ;2;2;145       ;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;5131                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;513102              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;513103              ;DEPREC. MUEBLES Y ENSERES               ;                                        ;                                        ;                                        ;                                        ;2;2;146       ;2;        ;        ;5;             0;         ;1;1;1;1;1;1;1;1;5131                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;513103              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;513104              ;DEPREC. INMUEBLES                       ;                                        ;                                        ;                                        ;                                        ;2;2;147       ;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;5131                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;513104              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;513105              ;DEPREC. VEHICULO                        ;                                        ;                                        ;                                        ;                                        ;2;2;148       ;2;        ;        ;6;             0;         ;1;1;1;1;1;1;1;1;5131                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;513105              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;514                 ;IMPUESTOS Y CONTRIBUCIONES              ;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;8;             0;         ;1;1;1;1;1;1;1;1;51                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;514                 ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;5141                ;IMPUESTOS MUNICIPALES                   ;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;1;             0;         ;1;1;1;1;1;1;1;1;514                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5141                ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;514101              ;PATENTES MUNICIPALES                    ;                                        ;                                        ;                                        ;                                        ;2;2;149       ;2;        ;        ;7;             0;         ;1;1;1;1;1;1;1;1;5141                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;514101              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;514102              ;1.5 POR MIL ACTIVOS TOTALES             ;                                        ;                                        ;                                        ;                                        ;2;2;150       ;2;        ;        ;2;             0;         ;1;1;1;1;1;1;1;1;5141                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;514102              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;514103              ;SUPERINTENDENCIA CIAS                   ;                                        ;                                        ;                                        ;                                        ;2;2;151       ;2;        ;        ;8;             0;         ;1;1;1;1;1;1;1;1;5141                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;514103              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;514104              ;OTRAS CONTRIBUCIONES                    ;                                        ;                                        ;                                        ;                                        ;2;2;152       ;2;        ;        ;3;             0;         ;1;1;1;1;1;1;1;1;5141                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;514104              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;514106              ;GASTO IVA                               ;                                        ;                                        ;                                        ;                                        ;2;2;153       ;2;        ;        ;4;             0;         ;1;1;1;1;1;1;1;1;5141                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;514106              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;52                  ;GASTOS FINANCIEROS                      ;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;9;             0;         ;1;1;1;1;1;1;1;1;5                   ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;52                  ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;521                 ;GASTOS FINANCIEROS                      ;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;1;             0;         ;1;1;1;1;1;1;1;1;52                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;521                 ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;5211                ;GASTOS FINANCIEROS                      ;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;5;             0;         ;1;1;1;1;1;1;1;1;521                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5211                ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;521101              ;INTERESES                               ;                                        ;                                        ;                                        ;                                        ;2;2;154       ;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;5211                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;521101              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;521102              ;ESTADOS DE CUENTA Y COMISIONES          ;                                        ;                                        ;                                        ;                                        ;2;2;155       ;2;        ;        ;6;             0;         ;1;1;1;1;1;1;1;1;5211                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;521102              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;521103              ;CERTIFICACION DE CHEQUES                ;                                        ;                                        ;                                        ;                                        ;2;2;156       ;2;        ;        ;1;             0;         ;1;1;1;1;1;1;1;1;5211                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;521103              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;521104              ;IMPUESTO SALIDA DIVISAS                 ;                                        ;                                        ;                                        ;                                        ;2;2;157       ;2;        ;        ;7;             0;         ;1;1;1;1;1;1;1;1;5211                ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;521104              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;53                  ;OTROS GASTOS                            ;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;5                   ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;53                  ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;531                 ;OTROS GASTOS                            ;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;3;             0;         ;1;1;1;1;1;1;1;1;53                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;531                 ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
1;  ;5311                ;OTROS GASTOS                            ;                                        ;                                        ;                                        ;                                        ;1;2;          ;2;        ;        ;7;             0;         ;1;1;1;1;1;1;1;1;531                 ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5311                ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; 
