0;CT1;CVD
1;CT1_FILIAL;CT1_CONTA;CT1_DESC01;CT1_DESC02;CT1_DESC03;CT1_DESC04;CT1_DESC05;CT1_CLASSE;CT1_NORMAL;CT1_RES;CT1_BLOQ;CT1_DTBLIN;CT1_DTBLFI;CT1_DC;CT1_NCUSTO;CT1_CC;CT1_CVD02;CT1_CVD03;CT1_CVD04;CT1_CVD05;CT1_CVC02;CT1_CVC03;CT1_CVC04;CT1_CVC05;CT1_CTASUP;CT1_HP;CT1_ACITEM;CT1_ACCUST;CT1_ACCLVL;CT1_DTEXIS;CT1_DTEXSF;CT1_CTAVM;CT1_CTARED;CT1_CTALP;CT1_CTAPON;CT1_BOOK;CT1_GRUPO;CT1_AGLSLD;CT1_RGNV1;CT1_RGNV2;CT1_RGNV3;CT1_CCOBRG;CT1_ITOBRG;CT1_CLOBRG;CT1_TRNSEF;CT1_AGLUT;CT1_LALUR;CT1_CTLALU;CT1_TPLALU;CT1_LALHIR;CT1_RATEIO;CT1_ESTOUR;CT1_CODIMP;CT1_AJ_INF;CT1_NATCTA;CT1_ACATIV;CT1_ATOBRG;CT1_ACET05;CT1_05OBRG;CT1_ACAT01;CT1_AT01OB;CT1_ACAT02;CT1_AT02OB;CT1_ACAT03;CT1_AT03OB;CT1_ACAT04;CT1_AT04OB;CT1_NTSPED;CT1_SPEDST
1;  ;5212000032          ;ARTICULOS DE ESCRITORIO                 ;                                        ;                                        ;                                        ;                                        ;2;1;0000000135;2;        ;        ;2;             0;         ;1;1;1;1;1;1;1;1;52120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.120.00032       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5212000034          ;MATERIAL PARA COMPUTADORAS              ;                                        ;                                        ;                                        ;                                        ;2;1;0000000136;2;        ;        ;6;             0;         ;1;1;1;1;1;1;1;1;52120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.120.00034       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5212000036          ;ESTACIONAMIENTO Y TRANSPORTE            ;                                        ;                                        ;                                        ;                                        ;2;1;0000000137;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;52120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.120.00036       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5212000038          ;CAFETERIA Y VIVERES                     ;                                        ;                                        ;                                        ;                                        ;2;1;0000000138;2;        ;        ;3;             0;         ;1;1;1;1;1;1;1;1;52120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.120.00038       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5212000040          ;LIBROS PROFESIONALES                    ;                                        ;                                        ;                                        ;                                        ;2;1;0000000139;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;52120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.120.00040       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5212000042          ;REUNIONES SOCIOS Y ABOGADOS             ;                                        ;                                        ;                                        ;                                        ;2;1;0000000140;2;        ;        ;3;             0;         ;1;1;1;1;1;1;1;1;52120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.120.00042       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5212000044          ;SERVICIO DE LIMPIEZA                    ;                                        ;                                        ;                                        ;                                        ;2;1;0000000141;2;        ;        ;7;             0;         ;1;1;1;1;1;1;1;1;52120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.120.00044       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5212000048          ;COMISIONES BANCARIAS                    ;                                        ;                                        ;                                        ;                                        ;2;1;0000000142;2;        ;        ;4;             0;         ;1;1;1;1;1;1;1;1;52120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.120.00048       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5212000052          ;PROVISION PARA CUENTAS INCOBRABLES      ;                                        ;                                        ;                                        ;                                        ;2;1;0000000143;2;        ;        ;4;             0;         ;1;1;1;1;1;1;1;1;52120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.120.00052       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5212000054          ;INTERESES DEUDA DE SOCIOS               ;                                        ;                                        ;                                        ;                                        ;2;1;0000000144;2;        ;        ;8;             0;         ;1;1;1;1;1;1;1;1;52120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.120.00054       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5212000056          ;PUBLICIDAD Y MERCADEO                   ;                                        ;                                        ;                                        ;                                        ;2;1;0000000145;2;        ;        ;1;             0;         ;1;1;1;1;1;1;1;1;52120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.120.00056       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5212000058          ;MATERIAL Y SUMINISTROS DE LIMPIEZA      ;                                        ;                                        ;                                        ;                                        ;2;1;0000000146;2;        ;        ;5;             0;         ;1;1;1;1;1;1;1;1;52120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.120.00058       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5212000060          ;GASTOS SEGUROS SOCIOS                   ;                                        ;                                        ;                                        ;                                        ;2;1;0000000147;2;        ;        ;1;             0;         ;1;1;1;1;1;1;1;1;52120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.120.00060       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5212000062          ;GASTOS SEGUROS DRBA                     ;                                        ;                                        ;                                        ;                                        ;2;1;0000000148;2;        ;        ;5;             0;         ;1;1;1;1;1;1;1;1;52120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.120.00062       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5212000070          ;AIRE ACONDICIONADO                      ;                                        ;                                        ;                                        ;                                        ;2;1;0000000149;2;        ;        ;2;             0;         ;1;1;1;1;1;1;1;1;52120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.120.00070       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5212000072          ;GASTOS RECUPERABLES TELEFONO Y FAX      ;                                        ;                                        ;                                        ;                                        ;2;1;0000000150;2;        ;        ;6;             0;         ;1;1;1;1;1;1;1;1;52120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.120.00072       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5212000086          ;INTERESES BANCO VENEZOLANO DE CREDITO   ;                                        ;                                        ;                                        ;                                        ;2;1;0000000151;2;        ;        ;4;             0;         ;1;1;1;1;1;1;1;1;52120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.120.00086       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5212000092          ;INTERESES SEGURO SOCIAL                 ;                                        ;                                        ;                                        ;                                        ;2;1;0000000152;2;        ;        ;8;             0;         ;1;1;1;1;1;1;1;1;52120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.120.00092       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5212000098          ;GASTOS DE COMPUTACION SOFTWARE          ;                                        ;                                        ;                                        ;                                        ;2;1;0000000153;2;        ;        ;9;             0;         ;1;1;1;1;1;1;1;1;52120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.120.00098       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5212000104          ;GASTOS DECEMBRINOS                      ;                                        ;                                        ;                                        ;                                        ;2;1;0000000154;2;        ;        ;3;             0;         ;1;1;1;1;1;1;1;1;52120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.120.00104       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5212000106          ;GASTOS VARIOS                           ;                                        ;                                        ;                                        ;                                        ;2;1;0000000155;2;        ;        ;7;             0;         ;1;1;1;1;1;1;1;1;52120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.120.00106       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5212000108          ;PRENSA Y REVISTAS                       ;                                        ;                                        ;                                        ;                                        ;2;1;0000000156;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;52120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.120.00108       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5212000110          ;INDEMNIZACIONES                         ;                                        ;                                        ;                                        ;                                        ;2;1;0000000157;2;        ;        ;7;             0;         ;1;1;1;1;1;1;1;1;52120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.120.00110       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5212000112          ;INTERNET CORPORATIVO                    ;                                        ;                                        ;                                        ;                                        ;2;1;0000000158;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;52120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.120.00112       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5212000114          ;GASTOS DE REPRESENTACION                ;                                        ;                                        ;                                        ;                                        ;2;1;0000000159;2;        ;        ;4;             0;         ;1;1;1;1;1;1;1;1;52120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.120.00114       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5212000116          ;DIFERENCIAS EN PAGO EMPLEADOS/CLIENTES  ;                                        ;                                        ;                                        ;                                        ;2;1;0000000160;2;        ;        ;8;             0;         ;1;1;1;1;1;1;1;1;52120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.120.00116       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5212000118          ;CONSUMO TELEFONOS CELULARES             ;                                        ;                                        ;                                        ;                                        ;2;1;0000000161;2;        ;        ;1;             0;         ;1;1;1;1;1;1;1;1;52120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.120.00118       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5212000122          ;GASTOS NO DEDUCIBLES                    ;                                        ;                                        ;                                        ;                                        ;2;1;0000000162;2;        ;        ;1;             0;         ;1;1;1;1;1;1;1;1;52120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.120.00122       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5212000130          ;GASTOS LEGALES                          ;                                        ;                                        ;                                        ;                                        ;2;1;0000000163;2;        ;        ;9;             0;         ;1;1;1;1;1;1;1;1;52120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.120.00130       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5212000132          ;GASTOS PARALEGALES                      ;                                        ;                                        ;                                        ;                                        ;2;1;0000000164;2;        ;        ;2;             0;         ;1;1;1;1;1;1;1;1;52120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.120.00132       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5212000142          ;GASTOS DE VIAJE INTERNACIONALES         ;                                        ;                                        ;                                        ;                                        ;2;1;0000000165;2;        ;        ;3;             0;         ;1;1;1;1;1;1;1;1;52120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.120.00142       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5212000146          ;GASTOS SUCURSAL OFICINA EN BARCELONA    ;                                        ;                                        ;                                        ;                                        ;2;1;0000000166;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;52120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.120.00146       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5212000152          ;ALQUILER OFICINA BARCELONA              ;                                        ;                                        ;                                        ;                                        ;2;1;0000000167;2;        ;        ;4;             0;         ;1;1;1;1;1;1;1;1;52120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.120.00152       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5212000158          ;SERVICIO DE OUTSOURCING                 ;                                        ;                                        ;                                        ;                                        ;2;1;0000000168;2;        ;        ;5;             0;         ;1;1;1;1;1;1;1;1;52120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.120.00158       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5212000160          ;CONSUMO TELEFONICO Y FAX BARCELONA      ;                                        ;                                        ;                                        ;                                        ;2;1;0000000169;2;        ;        ;1;             0;         ;1;1;1;1;1;1;1;1;52120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.120.00160       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5212000164          ;RETENCIONES IMPUESTOS VARIAS CLIENTES   ;                                        ;                                        ;                                        ;                                        ;2;1;0000000170;2;        ;        ;9;             0;         ;1;1;1;1;1;1;1;1;52120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.120.00164       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5212000170          ;PROV GASTOS POR CUENTA DE CLIENTE       ;                                        ;                                        ;                                        ;                                        ;2;1;0000000171;2;        ;        ;2;             0;         ;1;1;1;1;1;1;1;1;52120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.120.00170       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5212000174          ;GASTOS POR CUENTA DE CLIENTE NO RECUPERA;                                        ;                                        ;                                        ;                                        ;2;1;0000000172;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;52120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.2.120.00174       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;54                  ;GASTOS FD                               ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;6;             0;         ;1;1;1;1;1;1;1;1;5                   ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.4                 ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;54110               ;AP-RELACIONES PUBLICAS                  ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;6;             0;         ;1;1;1;1;1;1;1;1;54                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.4.110             ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5411000002          ;REGALOS Y ATENCIONES                    ;                                        ;                                        ;                                        ;                                        ;2;1;0000000173;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;54110               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.4.110.00002       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5411000004          ;COMIDAS                                 ;                                        ;                                        ;                                        ;                                        ;2;1;0000000174;2;        ;        ;3;             0;         ;1;1;1;1;1;1;1;1;54110               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.4.110.00004       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5411000006          ;OBITUARIOS                              ;                                        ;                                        ;                                        ;                                        ;2;1;0000000175;2;        ;        ;7;             0;         ;1;1;1;1;1;1;1;1;54110               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.4.110.00006       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5411000008          ;GASTOS DE REPRESENTACION Y PROMOCION    ;                                        ;                                        ;                                        ;                                        ;2;1;0000000176;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;54110               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.4.110.00008       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;54120               ;AP-PUBLICIDAD Y MERCADEO                ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;1;             0;         ;1;1;1;1;1;1;1;1;54                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.4.120             ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5412000008          ;PAPELERIA                               ;                                        ;                                        ;                                        ;                                        ;2;1;0000000177;2;        ;        ;6;             0;         ;1;1;1;1;1;1;1;1;54120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.4.120.00008       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;54130               ;AP-RELACIONES INSTITUCIONALES           ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;7;             0;         ;1;1;1;1;1;1;1;1;54                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.4.130             ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;54140               ;FYD-SUSCRIPCIONES                       ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;2;             0;         ;1;1;1;1;1;1;1;1;54                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.4.140             ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5414000004          ;INTERNACIONALES                         ;                                        ;                                        ;                                        ;                                        ;2;1;0000000178;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;54140               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.4.140.00004       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;54150               ;FYD-FOROS, SIMPOSIOS Y CONFERENCIAS     ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;8;             0;         ;1;1;1;1;1;1;1;1;54                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.4.150             ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5415000002          ;NACIONALES                              ;                                        ;                                        ;                                        ;                                        ;2;1;0000000179;2;        ;        ;1;             0;         ;1;1;1;1;1;1;1;1;54150               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.4.150.00002       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5415000004          ;INTERNACIONALES                         ;                                        ;                                        ;                                        ;                                        ;2;1;0000000180;2;        ;        ;5;             0;         ;1;1;1;1;1;1;1;1;54150               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;5.4.150.00004       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;54160               ; FYD-TALLERES DRB                       ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;3;             0;         ;1;1;1;1;1;1;1;1;54                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;135515              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;54170               ;FYD-GASTOS DE VIAJES                    ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;9;             0;         ;1;1;1;1;1;1;1;1;54                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;135515              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5417000002          ;NACIONALES                              ;                                        ;                                        ;                                        ;                                        ;2;1;0000000181;2;        ;        ;2;             0;         ;1;1;1;1;1;1;1;1;54170               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;135515              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;54180               ;FYD-APOYO A POSTGRADUADOS               ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;4;             0;         ;1;1;1;1;1;1;1;1;54                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;135515              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5418000002          ;APOYO A POSTGRADUADOS                   ;                                        ;                                        ;                                        ;                                        ;2;1;0000000182;2;        ;        ;8;             0;         ;1;1;1;1;1;1;1;1;54180               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;135515              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;54190               ;FYD-BIBLIOTECA                          ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;54                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;135515              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;54200               ;FYD-REPRODUCCION                        ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;5;             0;         ;1;1;1;1;1;1;1;1;54                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;135515              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;5420000002          ;REPRODUCCION                            ;                                        ;                                        ;                                        ;                                        ;2;1;0000000183;2;        ;        ;9;             0;         ;1;1;1;1;1;1;1;1;54200               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;135515              ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
2;CVD_FILIAL;CVD_CONTA;CVD_ENTREF;CVD_CODPLA;CVD_CTAREF;CVD_CUSTO
